date,video_id,object_id,behavior,x,y,width,height,area,center_x,center_y
2019_12_02,000208,6,investigating,672,152,243,225,54675,793.5,264.5
2019_12_02,000208,6,walk,646,152,269,190,51110,780.5,247.0
2019_12_02,000208,6,walk,609,162,286,154,44044,752.0,239.0
2019_12_02,000208,6,walk,548,159,306,137,41922,701.0,227.5
2019_12_02,000208,6,walk,473,148,327,137,44799,636.5,216.5
2019_12_02,000208,6,walk,417,138,360,137,49320,597.0,206.5
2019_12_02,000208,6,walk,373,120,360,137,49320,553.0,188.5
2019_12_02,000208,6,standing,357,108,366,178,65148,540.0,197.0
2019_12_02,000208,6,standing,360,105,362,180,65160,541.0,195.0
2019_12_02,000208,6,standing,347,105,375,159,59625,534.5,184.5
2019_12_02,000208,6,standing,347,105,375,159,59625,534.5,184.5
2019_12_02,000208,6,walk,294,105,428,135,57780,508.0,172.5
2019_12_02,000208,6,walk,224,37,433,186,80538,440.5,130.0
2019_12_02,000208,6,walk,200,23,404,187,75548,402.0,116.5
2019_12_02,000208,6,standing,197,0,407,210,85470,400.5,105.0
2019_12_02,000208,6,standing,197,14,407,196,79772,400.5,112.0
2019_12_02,000208,6,standing,197,40,407,170,69190,400.5,125.0
2019_12_02,000208,6,standing,197,40,407,170,69190,400.5,125.0
2019_12_02,000208,6,standing,197,64,407,146,59422,400.5,137.0
2019_12_02,000208,6,standing,197,64,407,146,59422,400.5,137.0
2019_12_02,000208,6,standing,198,28,406,182,73892,401.0,119.0
2019_12_02,000208,6,standing,200,0,404,210,84840,402.0,105.0
2019_12_02,000208,6,standing,200,0,404,210,84840,402.0,105.0
2019_12_02,000208,6,investigating,263,32,384,177,67968,455.0,120.5
2019_12_02,000208,6,investigating,211,28,407,166,67562,414.5,111.0
2019_12_02,000208,6,investigating,195,20,353,155,54715,371.5,97.5
2019_12_02,000208,6,investigating,195,20,353,155,54715,371.5,97.5
2019_12_02,000208,6,walk,192,53,335,220,73700,359.5,163.0
2019_12_02,000208,6,walk,175,65,221,449,99229,285.5,289.5
2019_12_02,000208,6,walk,175,130,179,475,85025,264.5,367.5
2019_12_02,000208,6,walk,176,202,136,475,64600,244.0,439.5
2019_12_02,000208,6,standing,175,227,137,485,66445,243.5,469.5
2019_12_02,000208,6,standing,175,227,142,485,68870,246.0,469.5
2019_12_02,000208,6,standing,175,227,142,485,68870,246.0,469.5
2019_12_02,000208,6,standing,175,246,200,435,87000,275.0,463.5
2019_12_02,000208,6,standing,175,246,200,435,87000,275.0,463.5
2019_12_02,000208,6,standing,175,246,189,470,88830,269.5,481.0
2019_12_02,000208,6,standing,175,246,163,470,76610,256.5,481.0
2019_12_02,000208,6,standing,175,246,163,470,76610,256.5,481.0
2019_12_02,000208,6,standing,175,246,126,470,59220,238.0,481.0
2019_12_02,000208,6,standing,175,264,126,452,56952,238.0,490.0
2019_12_02,000208,6,standing,175,264,126,452,56952,238.0,490.0
2019_12_02,000208,6,standing,175,264,126,452,56952,238.0,490.0
2019_12_02,000208,6,drink,175,296,159,420,66780,254.5,506.0
2019_12_02,000208,6,standing,175,296,179,410,73390,264.5,501.0
2019_12_02,000208,6,standing,179,276,227,367,83309,292.5,459.5
2019_12_02,000208,6,standing,179,276,236,378,89208,297.0,465.0
2019_12_02,000208,6,standing,179,291,250,425,106250,304.0,503.5
2019_12_02,000208,6,standing,179,291,236,425,100300,297.0,503.5
2019_12_02,000208,6,drink,179,291,195,425,82875,276.5,503.5
2019_12_02,000208,6,drink,179,291,166,425,70550,262.0,503.5
2019_12_02,000208,6,drink,179,291,162,425,68850,260.0,503.5
2019_12_02,000208,6,investigating,179,291,142,425,60350,250.0,503.5
2019_12_02,000208,6,investigating,179,330,158,386,60988,258.0,523.0
2019_12_02,000208,6,investigating,179,330,158,386,60988,258.0,523.0
2019_12_02,000208,6,investigating,179,331,109,385,41965,233.5,523.5
2019_12_02,000208,6,investigating,179,317,98,399,39102,228.0,516.5
2019_12_02,000208,6,investigating,179,317,103,380,39140,230.5,507.0
2019_12_02,000208,6,investigating,179,303,137,389,53293,247.5,497.5
2019_12_02,000208,6,investigating,179,303,125,392,49000,241.5,499.0
2019_12_02,000208,6,investigating,179,303,125,392,49000,241.5,499.0
2019_12_02,000208,6,investigating,179,309,135,386,52110,246.5,502.0
2019_12_02,000208,6,investigating,179,309,134,370,49580,246.0,494.0
2019_12_02,000208,6,investigating,179,309,134,370,49580,246.0,494.0
2019_12_02,000208,6,investigating,179,309,121,373,45133,239.5,495.5
2019_12_02,000208,6,investigating,179,300,128,382,48896,243.0,491.0
2019_12_02,000208,6,fight,177,268,198,448,88704,276.0,492.0
2019_12_02,000208,6,fight,177,268,177,448,79296,265.5,492.0
2019_12_02,000208,6,investigating,177,238,130,463,60190,242.0,469.5
2019_12_02,000208,6,investigating,177,252,137,441,60417,245.5,472.5
2019_12_02,000208,6,investigating,177,285,137,403,55211,245.5,486.5
2019_12_02,000208,6,investigating,177,290,142,387,54954,248.0,483.5
2019_12_02,000208,6,investigating,177,290,127,387,49149,240.5,483.5
2019_12_02,000208,6,investigating,177,312,133,365,48545,243.5,494.5
2019_12_02,000208,6,investigating,177,312,133,365,48545,243.5,494.5
2019_12_02,000208,6,investigating,177,312,176,364,64064,265.0,494.0
2019_12_02,000208,6,investigating,177,326,208,351,73008,281.0,501.5
2019_12_02,000208,6,walk,177,340,262,276,72312,308.0,478.0
2019_12_02,000208,6,walk,177,350,299,258,77142,326.5,479.0
2019_12_02,000208,6,eat,190,371,299,243,72657,339.5,492.5
2019_12_02,000208,6,eat,236,391,265,229,60685,368.5,505.5
2019_12_02,000208,6,eat,238,385,263,235,61805,369.5,502.5
2019_12_02,000208,6,eat,238,385,263,235,61805,369.5,502.5
2019_12_02,000208,6,eat,219,359,282,261,73602,360.0,489.5
2019_12_02,000208,6,eat,185,344,318,264,83952,344.0,476.0
2019_12_02,000208,6,eat,185,344,318,264,83952,344.0,476.0
2019_12_02,000208,6,eat,185,344,318,264,83952,344.0,476.0
2019_12_02,000208,6,eat,225,372,279,249,69471,364.5,496.5
2019_12_02,000208,6,eat,235,355,269,266,71554,369.5,488.0
2019_12_02,000208,6,eat,279,346,225,275,61875,391.5,483.5
2019_12_02,000208,6,eat,294,333,210,288,60480,399.0,477.0
2019_12_02,000208,6,eat,320,322,184,299,55016,412.0,471.5
2019_12_02,000208,6,eat,320,307,184,314,57776,412.0,464.0
2019_12_02,000208,6,eat,320,307,184,314,57776,412.0,464.0
2019_12_02,000208,6,eat,320,307,184,314,57776,412.0,464.0
2019_12_02,000208,6,eat,320,307,184,314,57776,412.0,464.0
2019_12_02,000208,6,eat,316,267,184,348,64032,408.0,441.0
2019_12_02,000208,6,standing,303,247,191,368,70288,398.5,431.0
2019_12_02,000208,6,standing,303,229,178,386,68708,392.0,422.0
2019_12_02,000208,6,standing,300,229,181,428,77468,390.5,443.0
2019_12_02,000208,6,standing,300,229,181,428,77468,390.5,443.0
2019_12_02,000208,6,standing,300,229,217,387,83979,408.5,422.5
2019_12_02,000208,6,standing,300,256,217,360,78120,408.5,436.0
2019_12_02,000208,6,standing,300,256,217,360,78120,408.5,436.0
2019_12_02,000208,6,standing,300,256,239,359,85801,419.5,435.5
2019_12_02,000208,6,standing,316,256,232,349,80968,432.0,430.5
2019_12_02,000208,6,standing,316,256,232,349,80968,432.0,430.5
2019_12_02,000208,6,eat,324,269,199,347,69053,423.5,442.5
2019_12_02,000208,6,eat,337,289,184,330,60720,429.0,454.0
2019_12_02,000208,6,eat,337,289,184,330,60720,429.0,454.0
2019_12_02,000208,6,eat,366,289,159,330,52470,445.5,454.0
2019_12_02,000208,6,eat,366,293,202,326,65852,467.0,456.0
2019_12_02,000208,6,eat,366,293,202,326,65852,467.0,456.0
2019_12_02,000208,6,eat,366,293,202,326,65852,467.0,456.0
2019_12_02,000208,6,eat,367,293,170,326,55420,452.0,456.0
2019_12_02,000208,6,eat,367,293,170,326,55420,452.0,456.0
2019_12_02,000208,6,eat,367,293,170,326,55420,452.0,456.0
2019_12_02,000208,6,eat,367,275,175,344,60200,454.5,447.0
2019_12_02,000208,6,eat,367,259,190,360,68400,462.0,439.0
2019_12_02,000208,7,investigating,871,254,205,131,26855,973.5,319.5
2019_12_02,000208,7,investigating,869,218,205,131,26855,971.5,283.5
2019_12_02,000208,7,fight,869,235,205,112,22960,971.5,291.0
2019_12_02,000208,7,fight,869,261,205,86,17630,971.5,304.0
2019_12_02,000208,7,fight,860,273,205,86,17630,962.5,316.0
2019_12_02,000208,7,fight,854,277,195,141,27495,951.5,347.5
2019_12_02,000208,7,fight,857,276,190,175,33250,952.0,363.5
2019_12_02,000208,7,fight,854,354,190,175,33250,949.0,441.5
2019_12_02,000208,7,fight,870,394,184,160,29440,962.0,474.0
2019_12_02,000208,7,fight,892,394,162,146,23652,973.0,467.0
2019_12_02,000208,7,investigating,854,394,200,118,23600,954.0,453.0
2019_12_02,000208,7,investigating,857,394,197,121,23837,955.5,454.5
2019_12_02,000208,7,investigating,881,397,182,169,30758,972.0,481.5
2019_12_02,000208,7,investigating,873,438,186,150,27900,966.0,513.0
2019_12_02,000208,7,investigating,888,467,171,121,20691,973.5,527.5
2019_12_02,000208,7,investigating,888,468,171,120,20520,973.5,528.0
2019_12_02,000208,7,investigating,888,495,171,93,15903,973.5,541.5
2019_12_02,000208,7,investigating,888,495,171,93,15903,973.5,541.5
2019_12_02,000208,7,investigating,886,495,173,99,17127,972.5,544.5
2019_12_02,000208,7,investigating,886,495,173,99,17127,972.5,544.5
2019_12_02,000208,7,investigating,886,495,173,99,17127,972.5,544.5
2019_12_02,000208,7,investigating,886,495,173,99,17127,972.5,544.5
2019_12_02,000208,7,fight,861,495,198,99,19602,960.0,544.5
2019_12_02,000208,7,fight,861,495,198,99,19602,960.0,544.5
2019_12_02,000208,7,fight,859,473,200,121,24200,959.0,533.5
2019_12_02,000208,7,fight,850,426,185,174,32190,942.5,513.0
2019_12_02,000208,7,fight,850,413,185,187,34595,942.5,506.5
2019_12_02,000208,7,fight,868,387,151,213,32163,943.5,493.5
2019_12_02,000208,7,fight,868,370,146,230,33580,941.0,485.0
2019_12_02,000208,7,fight,833,415,166,194,32204,916.0,512.0
2019_12_02,000208,7,fight,833,437,159,172,27348,912.5,523.0
2019_12_02,000208,7,investigating,822,437,170,172,29240,907.0,523.0
2019_12_02,000208,7,investigating,799,437,175,172,30100,886.5,523.0
2019_12_02,000208,7,investigating,799,437,163,172,28036,880.5,523.0
2019_12_02,000208,7,investigating,799,437,165,172,28380,881.5,523.0
2019_12_02,000208,7,investigating,799,437,179,172,30788,888.5,523.0
2019_12_02,000208,7,investigating,799,466,193,123,23739,895.5,527.5
2019_12_02,000208,7,investigating,799,466,193,123,23739,895.5,527.5
2019_12_02,000208,7,investigating,799,466,193,123,23739,895.5,527.5
2019_12_02,000208,7,investigating,799,466,193,123,23739,895.5,527.5
2019_12_02,000208,7,investigating,799,495,193,94,18142,895.5,542.0
2019_12_02,000208,7,investigating,799,495,193,94,18142,895.5,542.0
2019_12_02,000208,7,investigating,799,495,193,94,18142,895.5,542.0
2019_12_02,000208,7,investigating,835,493,182,118,21476,926.0,552.0
2019_12_02,000208,7,investigating,835,490,191,121,23111,930.5,550.5
2019_12_02,000208,7,investigating,853,489,180,107,19260,943.0,542.5
2019_12_02,000208,7,investigating,835,489,198,105,20790,934.0,541.5
2019_12_02,000208,7,investigating,855,489,178,122,21716,944.0,550.0
2019_12_02,000208,7,investigating,861,472,188,138,25944,955.0,541.0
2019_12_02,000208,7,investigating,861,462,189,148,27972,955.5,536.0
2019_12_02,000208,7,investigating,874,462,186,134,24924,967.0,529.0
2019_12_02,000208,7,investigating,882,462,178,134,23852,971.0,529.0
2019_12_02,000208,7,investigating,886,462,174,136,23664,973.0,530.0
2019_12_02,000208,7,investigating,889,462,171,127,21717,974.5,525.5
2019_12_02,000208,7,investigating,889,464,183,125,22875,980.5,526.5
2019_12_02,000208,7,walk,918,438,183,150,27450,1009.5,513.0
2019_12_02,000208,7,walk,1010,357,122,122,14884,1071.0,418.0
2019_12_02,000208,7,walk,1024,325,119,102,12138,1083.5,376.0
2019_12_02,000208,7,walk,1038,324,124,70,8680,1100.0,359.0
2019_12_02,000208,7,walk,1039,303,139,81,11259,1108.5,343.5
2019_12_02,000208,7,walk,1055,280,153,80,12240,1131.5,320.0
2019_12_02,000208,7,walk,1098,229,114,139,15846,1155.0,298.5
2019_12_02,000208,7,investigating,1086,229,121,158,19118,1146.5,308.0
2019_12_02,000208,7,investigating,1086,229,121,158,19118,1146.5,308.0
2019_12_02,000208,7,investigating,1073,229,134,177,23718,1140.0,317.5
2019_12_02,000208,7,investigating,1073,229,134,177,23718,1140.0,317.5
2019_12_02,000208,7,investigating,1073,259,126,160,20160,1136.0,339.0
2019_12_02,000208,7,investigating,1073,277,114,142,16188,1130.0,348.0
2019_12_02,000208,7,investigating,1031,292,156,127,19812,1109.0,355.5
2019_12_02,000208,7,fight,1031,304,133,115,15295,1097.5,361.5
2019_12_02,000208,7,fight,1031,304,136,142,19312,1099.0,375.0
2019_12_02,000208,7,fight,1074,326,96,115,11040,1122.0,383.5
2019_12_02,000208,7,fight,1022,355,136,84,11424,1090.0,397.0
2019_12_02,000208,7,fight,966,334,180,108,19440,1056.0,388.0
2019_12_02,000208,7,fight,926,303,261,130,33930,1056.5,368.0
2019_12_02,000208,7,fight,956,249,190,171,32490,1051.0,334.5
2019_12_02,000208,7,fight,919,205,202,205,41410,1020.0,307.5
2019_12_02,000208,7,fight,882,208,183,192,35136,973.5,304.0
2019_12_02,000208,7,walk,852,262,213,105,22365,958.5,314.5
2019_12_02,000208,7,walk,799,235,223,137,30551,910.5,303.5
2019_12_02,000208,7,walk,763,175,210,230,48300,868.0,290.0
2019_12_02,000208,7,walk,763,175,210,230,48300,868.0,290.0
2019_12_02,000208,7,walk,663,193,274,102,27948,800.0,244.0
2019_12_02,000208,7,walk,566,130,300,148,44400,716.0,204.0
2019_12_02,000208,7,walk,468,119,326,141,45966,631.0,189.5
2019_12_02,000208,7,walk,251,120,415,160,66400,458.5,200.0
2019_12_02,000208,7,walk,209,122,390,257,100230,404.0,250.5
2019_12_02,000208,7,walk,183,119,276,367,101292,321.0,302.5
2019_12_02,000208,7,walk,183,85,203,427,86681,284.5,298.5
2019_12_02,000208,7,walk,183,85,203,441,89523,284.5,305.5
2019_12_02,000208,7,investigating,170,191,180,419,75420,260.0,400.5
2019_12_02,000208,7,investigating,170,259,142,404,57368,241.0,461.0
2019_12_02,000208,7,investigating,170,259,142,410,58220,241.0,464.0
2019_12_02,000208,7,investigating,170,259,142,414,58788,241.0,466.0
2019_12_02,000208,7,investigating,170,259,181,409,74029,260.5,463.5
2019_12_02,000208,7,investigating,170,259,247,380,93860,293.5,449.0
2019_12_02,000208,7,investigating,170,259,217,405,87885,278.5,461.5
2019_12_02,000208,7,investigating,170,259,138,430,59340,239.0,474.0
2019_12_02,000208,7,drink,170,313,162,387,62694,251.0,506.5
2019_12_02,000208,7,drink,170,313,162,387,62694,251.0,506.5
2019_12_02,000208,7,drink,170,313,162,387,62694,251.0,506.5
2019_12_02,000208,7,standing,170,305,136,411,55896,238.0,510.5
2019_12_02,000208,7,standing,170,303,138,413,56994,239.0,509.5
2019_12_02,000208,7,standing,170,299,139,417,57963,239.5,507.5
2019_12_02,000208,7,walk,176,263,215,390,83850,283.5,458.0
2019_12_02,000208,7,walk,176,226,171,434,74214,261.5,443.0
2019_12_02,000208,7,walk,176,196,133,464,61712,242.5,428.0
2019_12_02,000208,7,walk,176,196,144,416,59904,248.0,404.0
2019_12_02,000208,7,walk,176,161,135,405,54675,243.5,363.5
2019_12_02,000208,7,walk,176,125,131,430,56330,241.5,340.0
2019_12_02,000208,7,walk,176,41,131,430,56330,241.5,256.0
2019_12_02,000208,7,walk,185,15,165,442,72930,267.5,236.0
2019_12_02,000208,7,walk,185,15,223,397,88531,296.5,213.5
2019_12_02,000208,7,walk,185,15,224,391,87584,297.0,210.5
2019_12_02,000208,7,walk,187,0,267,345,92115,320.5,172.5
2019_12_02,000208,7,walk,187,0,280,336,94080,327.0,168.0
2019_12_02,000208,7,walk,187,0,299,285,85215,336.5,142.5
2019_12_02,000208,7,walk,193,26,335,257,86095,360.5,154.5
2019_12_02,000208,7,walk,193,145,403,138,55614,394.5,214.0
2019_12_02,000208,7,walk,223,131,403,159,64077,424.5,210.5
2019_12_02,000208,7,walk,223,131,403,159,64077,424.5,210.5
2019_12_02,000208,7,run,248,168,355,155,55025,425.5,245.5
2019_12_02,000208,7,run,313,200,382,138,52716,504.0,269.0
2019_12_02,000208,7,run,518,208,287,136,39032,661.5,276.0
2019_12_02,000208,7,run,621,157,207,207,42849,724.5,260.5
2019_12_02,000208,7,investigating,643,156,200,225,45000,743.0,268.5
2019_12_02,000208,7,investigating,643,156,200,225,45000,743.0,268.5
2019_12_02,000208,7,fight,705,142,150,286,42900,780.0,285.0
2019_12_02,000208,7,fight,738,197,205,253,51865,840.5,323.5
2019_12_02,000208,7,fight,738,197,205,253,51865,840.5,323.5
2019_12_02,000208,7,standing,768,193,205,253,51865,870.5,319.5
2019_12_02,000208,7,standing,783,189,228,263,59964,897.0,320.5
2019_12_02,000208,7,standing,783,205,228,247,56316,897.0,328.5
2019_12_02,000208,7,standing,780,234,238,207,49266,899.0,337.5
2019_12_02,000208,7,standing,804,191,245,225,55125,926.5,303.5
2019_12_02,000208,7,standing,819,183,225,252,56700,931.5,309.0
2019_12_02,000208,7,standing,819,209,238,226,53788,938.0,322.0
2019_12_02,000208,7,standing,840,203,239,207,49473,959.5,306.5
2019_12_02,000208,7,standing,861,196,239,225,53775,980.5,308.5
2019_12_02,000208,7,standing,861,196,239,225,53775,980.5,308.5
2019_12_02,000208,7,standing,861,196,239,225,53775,980.5,308.5
2019_12_02,000208,7,walk,861,243,236,178,42008,979.0,332.0
2019_12_02,000208,7,walk,900,297,206,125,25750,1003.0,359.5
2019_12_02,000208,7,walk,939,340,171,204,34884,1024.5,442.0
2019_12_02,000208,7,investigating,942,355,182,204,37128,1033.0,457.0
2019_12_02,000208,7,investigating,942,355,169,212,35828,1026.5,461.0
2019_12_02,000208,7,standing,944,355,167,229,38243,1027.5,469.5
2019_12_02,000208,7,standing,944,355,167,231,38577,1027.5,470.5
2019_12_02,000208,7,standing,926,355,173,243,42039,1012.5,476.5
2019_12_02,000208,7,standing,926,355,173,243,42039,1012.5,476.5
2019_12_02,000208,7,standing,898,356,193,248,47864,994.5,480.0
2019_12_02,000208,7,standing,898,356,193,248,47864,994.5,480.0
2019_12_02,000208,7,investigating,840,413,225,171,38475,952.5,498.5
2019_12_02,000208,7,investigating,817,445,243,115,27945,938.5,502.5
2019_12_02,000208,7,investigating,803,440,243,115,27945,924.5,497.5
2019_12_02,000208,7,investigating,803,421,243,134,32562,924.5,488.0
2019_12_02,000208,7,investigating,803,421,243,134,32562,924.5,488.0
2019_12_02,000208,7,walk,798,462,248,110,27280,922.0,517.0
2019_12_02,000208,7,walk,743,439,248,110,27280,867.0,494.0
2019_12_02,000208,7,walk,704,436,248,110,27280,828.0,491.0
2019_12_02,000208,7,walk,663,440,266,138,36708,796.0,509.0
2019_12_02,000208,7,standing,663,440,266,138,36708,796.0,509.0
2019_12_02,000208,7,fight,698,426,231,133,30723,813.5,492.5
2019_12_02,000208,7,fight,733,373,196,167,32732,831.0,456.5
2019_12_02,000208,7,fight,748,288,175,252,44100,835.5,414.0
2019_12_02,000208,7,fight,780,289,200,244,48800,880.0,411.0
2019_12_02,000208,7,fight,844,283,179,256,45824,933.5,411.0
2019_12_02,000208,7,fight,854,303,204,216,44064,956.0,411.0
2019_12_02,000208,7,fight,889,264,226,199,44974,1002.0,363.5
2019_12_02,000208,7,fight,924,323,205,128,26240,1026.5,387.0
2019_12_02,000208,7,fight,924,323,195,181,35295,1021.5,413.5
2019_12_02,000208,7,walk,924,323,195,181,35295,1021.5,413.5
2019_12_02,000208,7,walk,951,358,191,136,25976,1046.5,426.0
2019_12_02,000208,7,walk,978,393,187,120,22440,1071.5,453.0
2019_12_02,000208,7,walk,1031,416,146,125,18250,1104.0,478.5
2019_12_02,000208,7,drink,1044,414,133,127,16891,1110.5,477.5
2019_12_02,000208,7,drink,1037,405,140,136,19040,1107.0,473.0
2019_12_02,000208,7,drink,1041,399,143,144,20592,1112.5,471.0
2019_12_02,000208,7,drink,1041,399,143,144,20592,1112.5,471.0
2019_12_02,000208,7,drink,1051,399,133,144,19152,1117.5,471.0
2019_12_02,000208,7,drink,1067,399,117,144,16848,1125.5,471.0
2019_12_02,000208,7,drink,1072,399,112,144,16128,1128.0,471.0
2019_12_02,000208,7,drink,1042,399,142,144,20448,1113.0,471.0
2019_12_02,000208,7,drink,1042,399,142,144,20448,1113.0,471.0
2019_12_02,000208,7,drink,1042,399,142,144,20448,1113.0,471.0
2019_12_02,000208,7,drink,1042,399,142,144,20448,1113.0,471.0
2019_12_02,000208,7,drink,1042,399,142,144,20448,1113.0,471.0
